,cell_id,order
1669,SA532X4XB00273-A95732B-R24-C58,1669
1670,SA532X4XB00273-A95732B-R24-C59,1670
1671,SA532X4XB00273-A95732B-R24-C54,1671
1672,SA532X4XB00273-A95732B-R24-C55,1672
1673,SA532X4XB00273-A95732B-R24-C57,1673
1674,SA532X4XB00273-A95732B-R24-C50,1674
1675,SA532X4XB00273-A95732B-R24-C52,1675
1676,SA532X4XB00273-A95732B-R24-C53,1676
1677,SA532X4XB00273-A95732B-R39-C69,1677
1678,SA532X4XB00273-A95732B-R39-C68,1678
1679,SA532X4XB00273-A95732B-R39-C67,1679
1680,SA532X4XB00273-A95732B-R38-C08,1680
1681,SA532X4XB00273-A95732B-R38-C09,1681
1682,SA532X4XB00273-A95732B-R28-C13,1682
1683,SA532X4XB00273-A95732B-R38-C06,1683
1684,SA532X4XB00273-A95732B-R38-C07,1684
1685,SA532X4XB00273-A95732B-R38-C03,1685
1686,SA532X4XB00273-A95732B-R29-C03,1686
1687,SA532X4XB00273-A95732B-R39-C60,1687
1688,SA1015-A95732B-R34-C04,1688
